Date,Continents,Country,Gender,Visitors,Visitors Same Period Previous Year,Growth
201604, Africa, Year and Continent, male,2283,2624,-13
201604, Africa, Year and Continent, female,742,863,-14
201604, Africa, Year and Continent, Stewardess,974,613,58.9
201604, Africa, Year and Continent, entire,3999,4100,-2.5
201604, etc, Year and Continent, male,25,29,-13.8
201604, etc, Year and Continent, female,12,13,-7.7
201604, etc, Year and Continent, Stewardess,28,11,154.5
201604, etc, Year and Continent, entire,65,53,22.6
201604, Korean, Year and Continent, male,10530,10710,-1.7
201604, Korean, Year and Continent, female,14531,14536,0
201604, Korean, Year and Continent, Stewardess,0,0,0
201604, Korean, Year and Continent, entire,25061,25246,-0.7
201605, Asia, Year and Continent, male,452831,404780,11.9
201605, Asia, Year and Continent, female,693650,613149,13.1
201605, Asia, Year and Continent, Stewardess,110394,104445,5.7
201605, Asia, Year and Continent, entire,1256875,1122374,12
201605, America, Year and Continent, male,53065,48259,10
201605, America, Year and Continent, female,42233,36481,15.8
201605, America, Year and Continent, Stewardess,8241,6494,26.9
201605, America, Year and Continent, entire,103539,91234,13.5
201605, Europe, Year and Continent, male,42573,38878,9.5
201605, Europe, Year and Continent, female,21540,18730,15
201605, Europe, Year and Continent, Stewardess,21036,15785,33.3
201605, Europe, Year and Continent, entire,85149,73393,16
201605, Oceania, Year and Continent, male,8654,8556,1.1
201605, Oceania, Year and Continent, female,6791,6919,-1.8
201605, Oceania, Year and Continent, Stewardess,799,2069,-61.4
201605, Oceania, Year and Continent, entire,16244,17544,-7.4
201605, Africa, Year and Continent, male,3207,2658,20.7
201605, Africa, Year and Continent, female,1358,881,54.1
201605, Africa, Year and Continent, Stewardess,1773,531,233.9
201605, Africa, Year and Continent, entire,6338,4070,55.7
201605, etc, Year and Continent, male,21,13,61.5
201605, etc, Year and Continent, female,12,7,71.4
201605, etc, Year and Continent, Stewardess,14,25,-44
201605, etc, Year and Continent, entire,47,45,4.4
201605, Korean, Year and Continent, male,10433,11260,-7.3
201605, Korean, Year and Continent, female,14055,14292,-1.7
201605, Korean, Year and Continent, Stewardess,0,0,0
201605, Korean, Year and Continent, entire,24488,25552,-4.2
201606, Asia, Year and Continent, male,458052,216984,111.1
201606, Asia, Year and Continent, female,751799,260537,188.6
201606, Asia, Year and Continent, Stewardess,109562,104360,5
201606, Asia, Year and Continent, entire,1319413,581881,126.7
201606, America, Year and Continent, male,54443,39615,37.4
201606, America, Year and Continent, female,46344,30956,49.7
201606, America, Year and Continent, Stewardess,8990,6202,45
201606, America, Year and Continent, entire,109777,76773,43
201606, Europe, Year and Continent, male,39507,31546,25.2
201606, Europe, Year and Continent, female,21337,14067,51.7
201606, Europe, Year and Continent, Stewardess,19218,14057,36.7
201606, Europe, Year and Continent, entire,80062,59670,34.2
201606, Oceania, Year and Continent, male,8698,5949,46.2
201606, Oceania, Year and Continent, female,7060,4595,53.6
201606, Oceania, Year and Continent, Stewardess,720,647,11.3
201606, Oceania, Year and Continent, entire,16478,11191,47.2
201606, Africa, Year and Continent, male,2303,2110,9.1
201606, Africa, Year and Continent, female,799,750,6.5
201606, Africa, Year and Continent, Stewardess,1562,504,209.9
201606, Africa, Year and Continent, entire,4664,3364,38.6
201606, etc, Year and Continent, male,37,23,60.9
201606, etc, Year and Continent, female,18,6,200
201606, etc, Year and Continent, Stewardess,11,20,-45
201606, etc, Year and Continent, entire,66,49,34.7
201606, Korean, Year and Continent, male,9837,7923,24.2
201606, Korean, Year and Continent, female,14116,10074,40.1
201606, Korean, Year and Continent, Stewardess,0,0,0
201606, Korean, Year and Continent, entire,23953,17997,33.1
201607, Asia, Year and Continent, male,505561,194736,159.6
201607, Asia, Year and Continent, female,841215,196967,327.1
201607, Asia, Year and Continent, Stewardess,124290,68127,82.4
201607, Asia, Year and Continent, entire,1471066,459830,219.9
201607, America, Year and Continent, male,49614,40356,22.9
201607, America, Year and Continent, female,42403,30887,37.3
201607, America, Year and Continent, Stewardess,9844,5635,74.7
201607, America, Year and Continent, entire,101861,76878,32.5
201607, Europe, Year and Continent, male,38481,31290,23
201607, Europe, Year and Continent, female,24152,16661,45
201607, Europe, Year and Continent, Stewardess,21448,11237,90.9
201607, Europe, Year and Continent, entire,84081,59188,42.1
201607, Oceania, Year and Continent, male,9570,6067,57.7
201607, Oceania, Year and Continent, female,8521,4504,89.2
201607, Oceania, Year and Continent, Stewardess,830,1162,-28.6
201607, Oceania, Year and Continent, entire,18921,11733,61.3
201607, Africa, Year and Continent, male,2480,2038,21.7
201607, Africa, Year and Continent, female,1188,766,55.1
201607, Africa, Year and Continent, Stewardess,1919,367,422.9
201607, Africa, Year and Continent, entire,5587,3171,76.2
201607, etc, Year and Continent, male,36,22,63.6
201607, etc, Year and Continent, female,7,7,0
201607, etc, Year and Continent, Stewardess,19,9,111.1
201607, etc, Year and Continent, entire,62,38,63.2
201607, Korean, Year and Continent, male,9092,8166,11.3
201607, Korean, Year and Continent, female,12825,10733,19.5
201607, Korean, Year and Continent, Stewardess,0,0,0
201607, Korean, Year and Continent, entire,21917,18899,16
201608, Asia, Year and Continent, male,505460,325375,55.3
201608, Asia, Year and Continent, female,814926,427965,90.4
201608, Asia, Year and Continent, Stewardess,122623,126422,-3
201608, Asia, Year and Continent, entire,1443009,879762,64
201608, America, Year and Continent, male,45874,42584,7.7
201608, America, Year and Continent, female,37171,31425,18.3
201608, America, Year and Continent, Stewardess,9117,6976,30.7
201608, America, Year and Continent, entire,92162,80985,13.8
201608, Europe, Year and Continent, male,39925,35997,10.9
201608, Europe, Year and Continent, female,26278,20859,26
201608, Europe, Year and Continent, Stewardess,20815,13981,48.9
201608, Europe, Year and Continent, entire,87018,70837,22.8
201608, Oceania, Year and Continent, male,6896,6304,9.4
201608, Oceania, Year and Continent, female,5114,4262,20
201608, Oceania, Year and Continent, Stewardess,820,800,2.5
201608, Oceania, Year and Continent, entire,12830,11366,12.9
201608, Africa, Year and Continent, male,2868,2633,8.9
201608, Africa, Year and Continent, female,1470,1355,8.5
201608, Africa, Year and Continent, Stewardess,2075,537,286.4
201608, Africa, Year and Continent, entire,6413,4525,41.7
201608, etc, Year and Continent, male,24,12,100
201608, etc, Year and Continent, female,13,6,116.7
201608, etc, Year and Continent, Stewardess,15,10,50
201608, etc, Year and Continent, entire,52,28,85.7
201608, Korean, Year and Continent, male,9475,9275,2.2
201608, Korean, Year and Continent, female,13344,12536,6.4
201608, Korean, Year and Continent, Stewardess,0,0,0
201608, Korean, Year and Continent, entire,22819,21811,4.6
201609, Asia, Year and Continent, male,456880,360383,26.8
201609, Asia, Year and Continent, female,714378,523606,36.4
201609, Asia, Year and Continent, Stewardess,119971,125236,-4.2
201609, Asia, Year and Continent, entire,1291229,1009225,27.9
201609, America, Year and Continent, male,49266,43604,13
201609, America, Year and Continent, female,41061,32144,27.7
201609, America, Year and Continent, Stewardess,9349,5878,59.1
201609, America, Year and Continent, entire,99676,81626,22.1
201609, Europe, Year and Continent, male,40880,38318,6.7
201609, Europe, Year and Continent, female,22635,18101,25
201609, Europe, Year and Continent, Stewardess,20500,14950,37.1
201609, Europe, Year and Continent, entire,84015,71369,17.7
201609, Oceania, Year and Continent, male,9499,8255,15.1
201609, Oceania, Year and Continent, female,8236,6528,26.2
201609, Oceania, Year and Continent, Stewardess,793,772,2.7
201609, Oceania, Year and Continent, entire,18528,15555,19.1
201609, Africa, Year and Continent, male,2632,2885,-8.8
201609, Africa, Year and Continent, female,998,945,5.6
201609, Africa, Year and Continent, Stewardess,1907,709,169
201609, Africa, Year and Continent, entire,5537,4539,22
201609, etc, Year and Continent, male,25,26,-3.8
201609, etc, Year and Continent, female,13,8,62.5
201609, etc, Year and Continent, Stewardess,27,12,125
201609, etc, Year and Continent, entire,65,46,41.3
201609, Korean, Year and Continent, male,10619,10570,0.5
201609, Korean, Year and Continent, female,14259,13834,3.1
201609, Korean, Year and Continent, Stewardess,0,0,0
201609, Korean, Year and Continent, entire,24878,24404,1.9
201610, Asia, Year and Continent, male,472712,413917,14.2
201610, Asia, Year and Continent, female,748924,600581,24.7
201610, Asia, Year and Continent, Stewardess,109478,132585,-17.4
201610, Asia, Year and Continent, entire,1331114,1147083,16
201610, America, Year and Continent, male,55245,52402,5.4
201610, America, Year and Continent, female,45423,39203,15.9
201610, America, Year and Continent, Stewardess,8739,7683,13.7
201610, America, Year and Continent, entire,109407,99288,10.2
201610, Europe, Year and Continent, male,50270,47728,5.3
201610, Europe, Year and Continent, female,26589,22384,18.8
201610, Europe, Year and Continent, Stewardess,20980,16693,25.7
201610, Europe, Year and Continent, entire,97839,86805,12.7
201610, Oceania, Year and Continent, male,9278,8880,4.5
201610, Oceania, Year and Continent, female,7368,6513,13.1
201610, Oceania, Year and Continent, Stewardess,764,1874,-59.2
201610, Oceania, Year and Continent, entire,17410,17267,0.8
201610, Africa, Year and Continent, male,3127,3294,-5.1
201610, Africa, Year and Continent, female,912,1094,-16.6
201610, Africa, Year and Continent, Stewardess,1842,900,104.7
201610, Africa, Year and Continent, entire,5881,5288,11.2
201610, etc, Year and Continent, male,26,16,62.5
201610, etc, Year and Continent, female,14,12,16.7
201610, etc, Year and Continent, Stewardess,10,5,100
201610, etc, Year and Continent, entire,50,33,51.5
201610, Korean, Year and Continent, male,11202,12240,-8.5
201610, Korean, Year and Continent, female,14894,15700,-5.1
201610, Korean, Year and Continent, Stewardess,0,0,0
201610, Korean, Year and Continent, entire,26096,27940,-6.6
201611, Asia, Year and Continent, male,398243,351725,13.2
201611, Asia, Year and Continent, female,607820,514040,18.2
201611, Asia, Year and Continent, Stewardess,91994,95919,-4.1
201611, Asia, Year and Continent, entire,1098057,961684,14.2
201611, America, Year and Continent, male,46612,43762,6.5
201611, America, Year and Continent, female,34932,30216,15.6
201611, America, Year and Continent, Stewardess,7429,5553,33.8
201611, America, Year and Continent, entire,88973,79531,11.9
201611, Europe, Year and Continent, male,42384,40688,4.2
201611, Europe, Year and Continent, female,18902,16492,14.6
201611, Europe, Year and Continent, Stewardess,17907,12940,38.4
201611, Europe, Year and Continent, entire,79193,70120,12.9
201611, Oceania, Year and Continent, male,8119,6847,18.6
201611, Oceania, Year and Continent, female,6295,5024,25.3
201611, Oceania, Year and Continent, Stewardess,688,538,27.9
201611, Oceania, Year and Continent, entire,15102,12409,21.7
201611, Africa, Year and Continent, male,2303,2656,-13.3
201611, Africa, Year and Continent, female,677,607,11.5
201611, Africa, Year and Continent, Stewardess,1564,604,158.9
201611, Africa, Year and Continent, entire,4544,3867,17.5
201611, etc, Year and Continent, male,20,20,0
201611, etc, Year and Continent, female,4,3,33.3
201611, etc, Year and Continent, Stewardess,13,5,160
201611, etc, Year and Continent, entire,37,28,32.1
201611, Korean, Year and Continent, male,9946,9818,1.3
201611, Korean, Year and Continent, female,13203,12617,4.6
201611, Korean, Year and Continent, Stewardess,0,0,0
201611, Korean, Year and Continent, entire,23149,22435,3.2
201612, Asia, Year and Continent, male,421131,348977,20.7
201612, Asia, Year and Continent, female,639462,516916,23.7
201612, Asia, Year and Continent, Stewardess,87633,79623,10.1
201612, Asia, Year and Continent, entire,1148226,945516,21.4
201612, America, Year and Continent, male,43927,39031,12.5
201612, America, Year and Continent, female,33746,28397,18.8
201612, America, Year and Continent, Stewardess,7314,4744,54.2
201612, America, Year and Continent, entire,84987,72172,17.8
201612, Europe, Year and Continent, male,30868,28714,7.5
201612, Europe, Year and Continent, female,16166,14528,11.3
201612, Europe, Year and Continent, Stewardess,17143,12780,34.1
201612, Europe, Year and Continent, entire,64177,56022,14.6
201612, Oceania, Year and Continent, male,9946,8698,14.3
201612, Oceania, Year and Continent, female,9095,7638,19.1
201612, Oceania, Year and Continent, Stewardess,568,479,18.6
201612, Oceania, Year and Continent, entire,19609,16815,16.6
201612, Africa, Year and Continent, male,1774,1843,-3.7
201612, Africa, Year and Continent, female,718,573,25.3
