Base date, Major countries and continents, country name, Purpose classification, personnel, Same period last year, increase/decrease rate
202203, Asia, taiwan, etc,245,192,27.6
202203, Asia, taiwan, entire,410,326,25.8
202203, Asia, Hong Kong, tourism,23,3,666.7
202203, Asia, Hong Kong, commercial,32,12,166.7
202203, Asia, Hong Kong, Public,0,0,0
202203, Asia, Hong Kong, Study Abroad,69,50,38
202203, Asia, Hong Kong, etc,26,24,8.3
202203, Asia, Hong Kong, entire,150,89,68.5
202203, Asia, Macau, tourism,0,0,0
202203, Asia, Macau, commercial,0,0,0
202203, Asia, Macau, Public,0,0,0
202203, Asia, Macau, Study Abroad,5,5,0
202203, Asia, Macau, etc,0,0,0
202203, Asia, Macau, entire,5,5,0
202203, Asia, Philippines, tourism,3488,2166,61
202203, Asia, Philippines, commercial,17,3,466.7
202203, Asia, Philippines, Public,18,14,28.6
202203, Asia, Philippines, Study Abroad,19,45,-57.8
202203, Asia, Philippines, etc,7855,7040,11.6
202203, Asia, Philippines, entire,11397,9268,23
202203, Asia, Indonesia, tourism,1214,1201,1.1
202203, Asia, Indonesia, commercial,13,4,225
202203, Asia, Indonesia, Public,6,9,-33.3
202203, Asia, Indonesia, Study Abroad,163,83,96.4
202203, Asia, Indonesia, etc,2838,2296,23.6
202203, Asia, Indonesia, entire,4234,3593,17.8
202203, Asia, thailand, tourism,234,70,234.3
202203, Asia, thailand, commercial,24,3,700
202203, Asia, thailand, Public,15,4,275
202203, Asia, thailand, Study Abroad,71,29,144.8
202203, Asia, thailand, etc,1108,368,201.1
202203, Asia, thailand, entire,1452,474,206.3
202203, Asia, vietnam, tourism,357,112,218.8
202203, Asia, vietnam, commercial,66,5, 1_220.0
202203, Asia, vietnam, Public,0,5,-100
202203, Asia, vietnam, Study Abroad,2865,1407,103.6
202203, Asia, vietnam, etc,1808,615,194
202203, Asia, vietnam, entire,5096,2144,137.7
202203, Asia, India, tourism,972,708,37.3
202203, Asia, India, commercial,198,123,61
202203, Asia, India, Public,2,0,0
202203, Asia, India, Study Abroad,135,112,20.5
202203, Asia, India, etc,1996,2027,-1.5
202203, Asia, India, entire,3303,2970,11.2
202203, Asia, malaysia, tourism,103,32,221.9
202203, Asia, malaysia, commercial,48,22,118.2
202203, Asia, malaysia, Public,0,5,-100
202203, Asia, malaysia, Study Abroad,74,34,117.6
202203, Asia, malaysia, etc,399,240,66.2
202203, Asia, malaysia, entire,624,333,87.4
202203, Asia, Singapore, tourism,2018,10, 20_080.0
202203, Asia, Singapore, commercial,90,29,210.3
202203, Asia, Singapore, Public,2,3,-33.3
202203, Asia, Singapore, Study Abroad,12,7,71.4
202203, Asia, Singapore, etc,328,34,864.7
202203, Asia, Singapore, entire,2450,83, 2_851.8
202203, Asia, Mongolia, tourism,264,54,388.9
202203, Asia, Mongolia, commercial,13,1, 1_200.0
202203, Asia, Mongolia, Public,65,0,0
202203, Asia, Mongolia, Study Abroad,613,98,525.5
202203, Asia, Mongolia, etc,349,25, 1_296.0
202203, Asia, Mongolia, entire,1304,178,632.6
202203, Asia, Uzbekistan, tourism,104,7, 1_385.7
202203, Asia, Uzbekistan, commercial,37,11,236.4
202203, Asia, Uzbekistan, Public,10,0,0
202203, Asia, Uzbekistan, Study Abroad,161,423,-61.9
202203, Asia, Uzbekistan, etc,1198,489,145
202203, Asia, Uzbekistan, entire,1510,930,62.4
202203, Asia, Myanmar, tourism,1213,959,26.5
202203, Asia, Myanmar, commercial,4,1,300
202203, Asia, Myanmar, Public,0,1,-100
202203, Asia, Myanmar, Study Abroad,199,30,563.3
202203, Asia, Myanmar, etc,3365,3781,-11
202203, Asia, Myanmar, entire,4781,4772,0.2
202203, Asia, GCC, tourism,67,27,148.1
202203, Asia, GCC, commercial,36,11,227.3
202203, Asia, GCC, Public,123,5, 2_360.0
202203, Asia, GCC, Study Abroad,18,16,12.5
202203, Asia, GCC, etc,119,85,40
202203, Asia, GCC, entire,363,144,152.1
202203, Asia, Kazakhstan, tourism,69,40,72.5
202203, Asia, Kazakhstan, commercial,3,6,-50
202203, Asia, Kazakhstan, Public,1,4,-75
202203, Asia, Kazakhstan, Study Abroad,19,56,-66.1
202203, Asia, Kazakhstan, etc,326,537,-39.3
202203, Asia, Kazakhstan, entire,418,643,-35
202203, Asia, Turkye, tourism,74,50,48
202203, Asia, Turkye, commercial,13,27,-51.9
202203, Asia, Turkye, Public,1,0,0
202203, Asia, Turkye, Study Abroad,28,19,47.4
202203, Asia, Turkye, etc,458,381,20.2
202203, Asia, Turkye, entire,574,477,20.3
202203, Asia, Cambodia, tourism,6,0,0
202203, Asia, Cambodia, commercial,1,0,0
202203, Asia, Cambodia, Public,0,0,0
202203, Asia, Cambodia, Study Abroad,18,6,200
202203, Asia, Cambodia, etc,793,526,50.8
202203, Asia, Cambodia, entire,818,532,53.8
202203, Asia, Sri Lanka, tourism,51,38,34.2
202203, Asia, Sri Lanka, commercial,5,0,0
202203, Asia, Sri Lanka, Public,0,0,0
202203, Asia, Sri Lanka, Study Abroad,19,9,111.1
202203, Asia, Sri Lanka, etc,742,338,119.5
202203, Asia, Sri Lanka, entire,817,385,112.2
202203, Asia, Bangladesh, tourism,87,44,97.7
202203, Asia, Bangladesh, commercial,9,1,800
202203, Asia, Bangladesh, Public,6,3,100
202203, Asia, Bangladesh, Study Abroad,203,181,12.2
202203, Asia, Bangladesh, etc,593,199,198
202203, Asia, Bangladesh, entire,898,428,109.8
202203, Asia, Pakistan, tourism,18,10,80
202203, Asia, Pakistan, commercial,45,42,7.1
202203, Asia, Pakistan, Public,1,3,-66.7
202203, Asia, Pakistan, Study Abroad,55,81,-32.1
202203, Asia, Pakistan, etc,371,134,176.9
202203, Asia, Pakistan, entire,490,270,81.5
202203, Asia, Israel, tourism,38,2, 1_800.0
202203, Asia, Israel, commercial,33,2, 1_550.0
202203, Asia, Israel, Public,1,0,0
202203, Asia, Israel, Study Abroad,2,0,0
202203, Asia, Israel, etc,33,33,0
202203, Asia, Israel, entire,107,37,189.2
202203, Asia, Iran, tourism,57,2, 2_750.0
202203, Asia, Iran, commercial,1,0,0
202203, Asia, Iran, Public,0,1,-100
202203, Asia, Iran, Study Abroad,15,16,-6.2
202203, Asia, Iran, etc,71,22,222.7
202203, Asia, Iran, entire,144,41,251.2
202203, Asia, etc, tourism,72,29,148.3
202203, Asia, etc, commercial,330,151,118.5
202203, Asia, etc, Public,31,15,106.7
202203, Asia, etc, Study Abroad,159,92,72.8
202203, Asia, etc, etc,1760,157, 1_021.0
202203, Asia, etc, entire,2352,444,429.7
202203, America, Year and Continent, tourism,6161,2944,109.3
202203, America, Year and Continent, commercial,112,57,96.5
202203, America, Year and Continent, Public,1058,704,50.3
202203, America, Year and Continent, Study Abroad,148,63,134.9
202203, America, Year and Continent, etc,12911,10423,23.9
202203, America, Year and Continent, entire,20390,14191,43.7
202203, America, USA, tourism,5733,2839,101.9
202203, America, USA, commercial,62,35,77.1
202203, America, USA, Public,1036,679,52.6
202203, America, USA, Study Abroad,50,29,72.4
202203, America, USA, etc,10087,8739,15.4
202203, America, USA, entire,16968,12321,37.7
202203, America, Canada, tourism,293,42,597.6
202203, America, Canada, commercial,26,16,62.5
202203, America, Canada, Public,4,4,0
202203, America, Canada, Study Abroad,15,10,50
202203, America, Canada, etc,2343,1260,86
202203, America, Canada, entire,2681,1332,101.3
202203, America, brazil, tourism,19,4,375
202203, America, brazil, commercial,11,3,266.7
202203, America, brazil, Public,7,4,75
202203, America, brazil, Study Abroad,15,4,275
202203, America, brazil, etc,140,102,37.3
202203, America, brazil, entire,192,117,64.1
202203, America, Mexico, tourism,67,45,48.9
202203, America, Mexico, commercial,1,1,0
202203, America, Mexico, Public,2,4,-50
202203, America, Mexico, Study Abroad,16,3,433.3
202203, America, Mexico, etc,212,217,-2.3
202203, America, Mexico, entire,298,270,10.4
202203, America, etc, tourism,49,14,250
202203, America, etc, commercial,12,2,500
202203, America, etc, Public,9,13,-30.8
202203, America, etc, Study Abroad,52,17,205.9
202203, America, etc, etc,129,105,22.9
202203, America, etc, entire,251,151,66.2
202203, europe, Year and Continent, tourism,3705,1138,225.6
202203, europe, Year and Continent, commercial,247,247,0
202203, europe, Year and Continent, Public,94,27,248.1
202203, europe, Year and Continent, Study Abroad,543,324,67.6
202203, europe, Year and Continent, etc,8551,8251,3.6
202203, europe, Year and Continent, entire,13140,9987,31.6
202203, europe, russia, tourism,297,239,24.3
202203, europe, russia, commercial,71,43,65.1
202203, europe, russia, Public,0,6,-100
202203, europe, russia, Study Abroad,109,112,-2.7
202203, europe, russia, etc,1870,2017,-7.3
202203, europe, russia, entire,2347,2417,-2.9
202203, europe, uk, tourism,535,121,342.1
202203, europe, uk, commercial,26,6,333.3
202203, europe, uk, Public,51,1, 5_000.0
202203, europe, uk, Study Abroad,17,5,240
202203, europe, uk, etc,366,211,73.5
202203, europe, uk, entire,995,344,189.2
202203, europe, germany, tourism,531,41, 1_195.1
202203, europe, germany, commercial,43,63,-31.7
202203, europe, germany, Public,7,1,600
202203, europe, germany, Study Abroad,43,22,95.5
202203, europe, germany, etc,1178,942,25.1
202203, europe, germany, entire,1802,1069,68.6
202203, europe, france, tourism,369,22, 1_577.3
202203, europe, france, commercial,43,40,7.5
202203, europe, france, Public,14,6,133.3
202203, europe, france, Study Abroad,100,23,334.8
202203, europe, france, etc,1166,922,26.5
202203, europe, france, entire,1692,1013,67
202203, europe, Italy, tourism,205,3, 6_733.3
202203, europe, Italy, commercial,4,15,-73.3
202203, europe, Italy, Public,0,1,-100
202203, europe, Italy, Study Abroad,32,7,357.1
202203, europe, Italy, etc,243,156,55.8
202203, europe, Italy, entire,484,182,165.9
202203, europe, Netherlands, tourism,128,15,753.3
202203, europe, Netherlands, commercial,4,4,0
202203, europe, Netherlands, Public,2,1,100
202203, europe, Netherlands, Study Abroad,12,4,200
202203, europe, Netherlands, etc,833,1137,-26.7
202203, europe, Netherlands, entire,979,1161,-15.7
202203, europe, Ukraine, tourism,209,328,-36.3
202203, europe, Ukraine, commercial,3,1,200
202203, europe, Ukraine, Public,1,9,-88.9
202203, europe, Ukraine, Study Abroad,8,6,33.3
202203, europe, Ukraine, etc,792,985,-19.6
202203, europe, Ukraine, entire,1013,1329,-23.8
202203, europe, Spain, tourism,138,5, 2_660.0
202203, europe, Spain, commercial,7,6,16.7
202203, europe, Spain, Public,3,0,0
202203, europe, Spain, Study Abroad,136,100,36
202203, europe, Spain, etc,112,54,107.4
202203, europe, Spain, entire,396,165,140
202203, europe, Romania, tourism,204,76,168.4
202203, europe, Romania, commercial,4,9,-55.6
202203, europe, Romania, Public,3,1,200
202203, europe, Romania, Study Abroad,1,2,-50
202203, europe, Romania, etc,205,166,23.5
202203, europe, Romania, entire,417,254,64.2
202203, europe, Norway, tourism,30,4,650
202203, europe, Norway, commercial,2,4,-50
202203, europe, Norway, Public,0,0,0
202203, europe, Norway, Study Abroad,1,1,0
202203, europe, Norway, etc,27,27,0
202203, europe, Norway, entire,60,36,66.7
202203, europe, Sweden, tourism,93,4, 2_225.0
202203, europe, Sweden, commercial,7,6,16.7
202203, europe, Sweden, Public,1,0,0
202203, europe, Sweden, Study Abroad,10,12,-16.7
202203, europe, Sweden, etc,27,34,-20.6
202203, europe, Sweden, entire,138,56,146.4
202203, europe, Poland, tourism,129,26,396.2
202203, europe, Poland, commercial,1,4,-75
202203, europe, Poland, Public,1,0,0
202203, europe, Poland, Study Abroad,8,4,100
202203, europe, Poland, etc,251,282,-11
202203, europe, Poland, entire,390,316,23.4
202203, europe, Swiss, tourism,72,6, 1_100.0
202203, europe, Swiss, commercial,1,7,-85.7
202203, europe, Swiss, Public,1,0,0
202203, europe, Swiss, Study Abroad,12,1, 1_100.0
202203, europe, Swiss, etc,31,55,-43.6
202203, europe, Swiss, entire,117,69,69.6
202203, europe, Portugal, tourism,21,4,425
202203, europe, Portugal, commercial,1,5,-80
202203, europe, Portugal, Public,0,0,0
202203, europe, Portugal, Study Abroad,4,2,100
202203, europe, Portugal, etc,104,39,166.7
202203, europe, Portugal, entire,130,50,160
202203, europe,Austria, tourism,49,3, 1_533.3
202203, europe,Austria, commercial,2,3,-33.3
202203, europe,Austria, Public,0,0,0
202203, europe,Austria, Study Abroad,3,0,0
202203, europe,Austria, etc,118,95,24.2
202203, europe,Austria, entire,172,101,70.3
202203, europe, Finland, tourism,21,3,600
202203, europe, Finland, commercial,0,3,-100
202203, europe, Finland, Public,0,0,0
202203, europe, Finland, Study Abroad,10,2,400
202203, europe, Finland, etc,115,175,-34.3
202203, europe, Finland, entire,146,183,-20.2
202203, europe, Belgium, tourism,52,10,420
202203, europe, Belgium, commercial,6,4,50
202203, europe, Belgium, Public,0,0,0
202203, europe, Belgium, Study Abroad,7,1,600
202203, europe, Belgium, etc,122,100,22
202203, europe, Belgium, entire,187,115,62.6
202203, europe, Croatia, tourism,84,20,320
202203, europe, Croatia, commercial,3,2,50
202203, europe, Croatia, Public,0,0,0
202203, europe, Croatia, Study Abroad,0,0,0
202203, europe, Croatia, etc,118,71,66.2
202203, europe, Croatia, entire,205,93,120.4
202203, europe, Greece, tourism,238,131,81.7
202203, europe, Greece, commercial,8,14,-42.9
202203, europe, Greece, Public,1,0,0
202203, europe, Greece, Study Abroad,1,0,0
202203, europe, Greece, etc,169,156,8.3
202203, europe, Greece, entire,417,301,38.5
202203, europe, Bulgaria, tourism,29,22,31.8
202203, europe, Bulgaria, commercial,0,0,0
202203, europe, Bulgaria, Public,0,0,0
202203, europe, Bulgaria, Study Abroad,2,1,100
202203, europe, Bulgaria, etc,203,199,2
202203, europe, Bulgaria, entire,234,222,5.4
202203, europe, Denmark, tourism,53,4, 1_225.0
202203, europe, Denmark, commercial,4,3,33.3
202203, europe, Denmark, Public,1,0,0
202203, europe, Denmark, Study Abroad,0,4,-100
202203, europe, Denmark, etc,49,45,8.9
202203, europe, Denmark, entire,107,56,91.1
202203, europe, Ireland, tourism,29,7,314.3
202203, europe, Ireland, commercial,2,1,100
202203, europe, Ireland, Public,1,0,0
202203, europe, Ireland, Study Abroad,1,1,0
202203, europe, Ireland, etc,47,33,42.4
202203, europe, Ireland, entire,80,42,90.5
202203, europe, etc, tourism,189,44,329.5
202203, europe, etc, commercial,5,4,25
202203, europe, etc, Public,7,1,600
202203, europe, etc, Study Abroad,26,14,85.7
202203, europe, etc, etc,405,350,15.7
202203, europe, etc, entire,632,413,53
202203, Oceania, Year and Continent, tourism,349,31, 1_025.8
202203, Oceania, Year and Continent, commercial,73,8,812.5
202203, Oceania, Year and Continent, Public,19,6,216.7
202203, Oceania, Year and Continent, Study Abroad,6,6,0
202203, Oceania, Year and Continent, etc,565,259,118.1
202203, Oceania, Year and Continent, entire,1012,310,226.5
202203, Oceania, australia, tourism,306,24, 1_175.0
202203, Oceania, australia, commercial,68,7,871.4
202203, Oceania, australia, Public,14,1, 1_300.0
202203, Oceania, australia, Study Abroad,6,3,100
202203, Oceania, australia, etc,360,137,162.8
202203, Oceania, australia, entire,754,172,338.4
202203, Oceania, New Zealand, tourism,40,7,471.4
202203, Oceania, New Zealand, commercial,5,1,400
202203, Oceania, New Zealand, Public,4,5,-20
202203, Oceania, New Zealand, Study Abroad,0,1,-100
202203, Oceania, New Zealand, etc,171,93,83.9
202203, Oceania, New Zealand, entire,220,107,105.6
202203, Oceania, etc, tourism,3,0,0
202203, Oceania, etc, commercial,0,0,0
202203, Oceania, etc, Public,1,0,0
202203, Oceania, etc, Study Abroad,0,2,-100
202203, Oceania, etc, etc,34,29,17.2
202203, Oceania, etc, entire,38,31,22.6
202203, Africa, Year and Continent, tourism,102,43,137.2
202203, Africa, Year and Continent, commercial,233,87,167.8
202203, Africa, Year and Continent, Public,35,8,337.5
202203, Africa, Year and Continent, Study Abroad,183,108,69.4
202203, Africa, Year and Continent, etc,802,559,43.5
202203, Africa, Year and Continent, entire,1355,805,68.3
202203, Africa, Republic of South Africa, tourism,6,4,50
202203, Africa, Republic of South Africa, commercial,0,0,0
202203, Africa, Republic of South Africa, Public,1,1,0
202203, Africa, Republic of South Africa, Study Abroad,2,1,100
202203, Africa, Republic of South Africa, etc,197,54,264.8
202203, Africa, Republic of South Africa, entire,206,60,243.3
202203, Africa, etc, tourism,96,39,146.2
202203, Africa, etc, commercial,233,87,167.8
202203, Africa, etc, Public,34,7,385.7
202203, Africa, etc, Study Abroad,181,107,69.2
202203, Africa, etc, etc,605,505,19.8
202203, Africa, etc, entire,1149,745,54.2
202203, etc, Year and Continent, tourism,5,3,66.7
202203, etc, Year and Continent, commercial,0,0,0
202203, etc, Year and Continent, Public,0,0,0
202203, etc, Year and Continent, Study Abroad,0,0,0
202203, etc, Year and Continent, etc,3,5,-40
202203, etc, Year and Continent, entire,8,8,0
202203, etc, etc, tourism,5,3,66.7
202203, etc, etc, commercial,0,0,0
202203, etc, etc, Public,0,0,0
202203, etc, etc, Study Abroad,0,0,0
202203, etc, etc, etc,3,5,-40
202203, etc, etc, entire,8,8,0
202203, Korean, Year and Continent, tourism,0,0,0
202203, Korean, Year and Continent, commercial,0,0,0
202203, Korean, Year and Continent, Public,0,0,0
202203, Korean, Year and Continent, Study Abroad,0,0,0
202203, Korean, Year and Continent, etc,1043,808,29.1
202203, Korean, Year and Continent, entire,1043,808,29.1
202203, Korean, Korean, tourism,0,0,0
202203, Korean, Korean, commercial,0,0,0
